"Date","Price","Open","High","Low","Vol.","Change %"
"08/21/2023","469.00","476.75","478.75","467.50","6.96K","-1.16%"
"08/18/2023","474.50","468.75","478.75","462.25","9.09K","1.33%"
"08/17/2023","468.25","459.75","470.00","458.75","7.86K","1.68%"
"08/16/2023","460.50","456.00","463.50","453.00","8.43K","1.60%"
"08/15/2023","453.25","449.50","458.75","444.75","5.84K","1.34%"
"08/14/2023","447.25","457.75","459.75","445.00","7.58K","-1.97%"
"08/11/2023","456.25","461.50","467.50","454.00","6.83K","-1.03%"
"08/10/2023","461.00","458.50","465.75","456.50","8.08K","0.60%"
"08/09/2023","458.25","464.50","466.25","456.25","7.16K","-1.19%"
"08/08/2023","463.75","461.50","465.75","457.50","7.07K","-0.54%"
"08/07/2023","466.25","469.75","473.50","461.75","9.68K","-1.58%"
"08/04/2023","473.75","463.25","478.75","462.25","10.49K","3.05%"
"08/03/2023","459.75","444.00","462.00","442.00","9.80K","3.43%"
"08/02/2023","444.50","445.75","450.00","440.25","9.05K","0.85%"
"08/01/2023","440.75","446.75","447.50","439.50","10.71K","8.56%"
"07/31/2023","406.00","400.50","420.00","400.50","0.18K","-3.16%"
"07/28/2023","419.25","429.50","429.50","415.50","0.78K","-3.06%"
"07/27/2023","432.50","445.25","447.00","430.25","1.40K","-3.89%"
"07/26/2023","450.00","455.00","458.50","448.00","1.46K","-0.77%"
"07/25/2023","453.50","448.25","461.50","443.50","2.16K","0.33%"
"07/24/2023","452.00","480.00","487.50","449.50","7.67K","-3.83%"
"07/21/2023","470.00","496.50","499.50","468.25","4.16K","-5.58%"
"07/20/2023","497.75","507.00","520.75","495.00","5.34K","-1.09%"
"07/19/2023","503.25","480.00","505.75","480.00","5.45K","5.45%"
"07/18/2023","477.25","467.00","479.25","467.00","9.15K","1.65%"
"07/17/2023","469.50","470.00","477.25","466.75","8.45K","0.86%"
"07/14/2023","465.50","471.00","474.25","458.75","8.16K","-1.69%"
"07/13/2023","473.50","462.00","474.50","458.50","5.62K","2.43%"
"07/12/2023","462.25","460.00","470.00","459.75","10.65K","0.93%"
"07/11/2023","458.00","452.75","463.25","451.00","7.39K","1.78%"
"07/10/2023","450.00","444.50","454.25","441.25","8.38K","2.33%"
"07/07/2023","439.75","442.50","443.00","436.75","4.87K","-0.85%"
"07/06/2023","443.50","449.50","451.75","442.25","5.35K","-1.00%"
"07/05/2023","448.00","454.00","455.25","443.00","4.35K","-0.33%"
"07/04/2023","449.50","459.00","461.00","447.50","4.99K","-2.28%"
"07/03/2023","460.00","457.50","466.50","450.25","11.99K","2.28%"
"06/30/2023","449.75","439.00","453.00","438.00","7.59K","3.21%"
"06/29/2023","435.75","432.25","437.25","421.50","6.71K","1.28%"
"06/28/2023","430.25","435.25","435.25","424.25","6.72K","-0.92%"
"06/27/2023","434.25","435.00","436.50","427.25","7.53K","-1.75%"
"06/26/2023","442.00","437.50","445.25","436.00","6.16K","2.55%"
"06/23/2023","431.00","441.75","441.75","429.00","8.69K","-2.76%"
"06/22/2023","443.25","457.00","457.25","438.00","14.38K","-3.54%"
"06/21/2023","459.50","458.00","463.00","450.50","8.71K","-1.97%"
"06/20/2023","468.75","466.50","470.00","458.00","8.21K","-0.11%"
"06/19/2023","469.25","470.50","472.25","458.25","8.06K","-0.90%"
"06/16/2023","473.50","451.25","475.50","449.00","15.81K","6.40%"
"06/15/2023","445.00","440.00","447.25","438.25","8.58K","1.77%"
"06/14/2023","437.25","445.25","447.00","435.25","8.37K","-2.51%"
"06/13/2023","448.50","440.75","450.00","440.75","8.62K","1.93%"
"06/12/2023","440.00","432.25","441.75","427.75","7.35K","1.56%"
"06/09/2023","433.25","427.50","439.75","425.25","9.92K","1.52%"
"06/08/2023","426.75","419.75","428.25","413.75","7.28K","1.37%"
"06/07/2023","421.00","429.50","430.00","417.50","10.18K","-1.98%"
"06/06/2023","429.50","423.50","432.00","418.50","13.39K","1.42%"
"06/05/2023","423.50","407.00","425.75","406.75","12.08K","4.18%"
"06/02/2023","406.50","400.50","410.00","395.75","7.36K","1.69%"
"06/01/2023","399.75","396.75","402.50","393.75","6.59K","1.14%"
"05/31/2023","395.25","379.00","396.75","378.00","7.54K","2.66%"
"05/30/2023","385.00","399.50","404.25","384.25","12.14K","-4.47%"
"05/29/2023","403.00","411.25","415.75","402.25","2.47K","-2.01%"
"05/26/2023","411.25","410.50","416.75","407.50","7.63K","1.04%"
"05/25/2023","407.00","397.25","408.00","397.25","8.40K","2.01%"
"05/24/2023","399.00","393.25","400.75","388.00","7.12K","1.46%"
"05/23/2023","393.25","389.50","397.00","386.75","7.47K","0.13%"
"05/22/2023","392.75","395.00","397.00","387.75","7.21K","-0.76%"
"05/19/2023","395.75","404.00","408.00","395.00","6.77K","-1.92%"
"05/18/2023","403.50","398.50","404.00","396.00","5.79K","1.77%"
"05/17/2023","396.50","408.75","414.25","392.75","11.20K","-3.00%"
"05/16/2023","408.75","416.75","420.00","404.75","8.50K","-3.43%"
"05/15/2023","423.25","414.00","425.50","406.00","8.92K","1.74%"
"05/12/2023","416.00","425.75","429.00","414.75","8.87K","-2.12%"
"05/11/2023","425.00","430.25","432.25","424.25","6.16K","-2.47%"
"05/10/2023","435.75","431.25","438.25","428.00","7.00K","0.35%"
"05/09/2023","434.25","427.50","436.75","420.25","7.16K","1.22%"
"05/08/2023","429.00","452.25","455.50","427.75","9.63K","-4.35%"
"05/05/2023","448.50","439.25","450.00","437.00","8.18K","2.40%"
"05/04/2023","438.00","439.25","440.25","433.50","5.15K","0.34%"
"05/03/2023","436.50","436.25","440.50","430.50","6.70K","-1.02%"
"05/02/2023","441.00","442.00","447.25","434.00","7.34K","2.02%"
"04/28/2023","432.25","437.50","438.00","430.00","0.20K","-2.43%"
"04/27/2023","443.00","452.00","452.25","439.75","0.53K","-3.12%"
"04/26/2023","457.25","446.00","465.00","441.75","2.18K","3.39%"
"04/25/2023","442.25","450.25","460.00","440.00","2.14K","-3.65%"
"04/24/2023","459.00","456.50","461.00","449.25","3.38K","0.55%"
"04/21/2023","456.50","458.00","458.75","448.00","4.60K","-0.05%"
"04/20/2023","456.75","462.00","464.25","456.00","4.06K","-2.66%"
"04/19/2023","469.25","473.75","473.75","462.00","6.59K","-1.62%"
"04/18/2023","477.00","462.00","479.00","462.00","10.91K","3.58%"
"04/17/2023","460.50","436.25","462.25","435.00","6.87K","4.84%"
"04/14/2023","439.25","439.25","450.00","434.50","6.61K","-0.85%"
"04/13/2023","443.00","448.50","448.50","436.00","5.08K","-1.45%"
"04/12/2023","449.50","457.00","458.75","440.75","9.42K","-2.39%"
"04/11/2023","460.50","463.75","464.00","454.00","5.40K","-0.22%"
"04/06/2023","461.50","448.25","463.25","446.25","5.98K","1.88%"
"04/05/2023","453.00","474.50","474.50","449.75","12.59K","-5.28%"
"04/04/2023","478.25","490.25","492.25","474.00","6.96K","-2.40%"
"04/03/2023","490.00","482.00","494.50","482.00","8.67K","3.00%"
"03/31/2023","475.75","466.00","484.75","465.25","8.17K","1.93%"
"03/30/2023","466.75","479.75","487.75","460.00","13.36K","-2.66%"
"03/29/2023","479.50","471.00","482.00","467.50","12.15K","1.64%"
"03/28/2023","471.75","468.00","474.75","465.25","8.22K","0.00%"
"03/27/2023","471.75","450.00","475.25","450.00","15.58K","3.23%"
"03/24/2023","457.00","440.00","460.00","439.50","13.67K","4.76%"
"03/23/2023","436.25","428.00","439.50","425.00","9.84K","1.34%"
"03/22/2023","430.50","435.00","437.50","418.75","13.90K","-2.38%"
"03/21/2023","441.00","453.00","455.00","440.00","9.34K","-2.81%"
"03/20/2023","453.75","460.00","461.50","450.00","11.34K","-2.89%"
"03/17/2023","467.25","472.25","478.50","463.75","6.35K","-1.06%"
"03/16/2023","472.25","482.25","485.50","470.25","7.85K","-1.92%"
"03/15/2023","481.50","484.25","488.25","478.00","6.26K","-0.26%"
"03/14/2023","482.75","485.25","489.00","479.00","6.62K","-0.52%"
"03/13/2023","485.25","490.00","493.25","481.75","10.88K","-1.57%"
"03/10/2023","493.00","495.25","496.75","485.75","12.94K","-1.20%"
"03/09/2023","499.00","514.00","514.00","497.25","10.13K","-2.78%"
"03/08/2023","513.25","520.00","521.00","512.25","9.36K","-1.20%"
"03/07/2023","519.50","529.00","530.75","517.50","9.23K","-1.93%"
"03/06/2023","529.75","536.00","537.00","526.00","6.03K","-1.62%"
"03/03/2023","538.50","529.75","541.25","529.75","5.42K","1.41%"
"03/02/2023","531.00","529.75","535.00","526.75","5.36K","0.47%"
"03/01/2023","528.50","529.00","531.75","527.50","7.50K","0.05%"
"02/28/2023","528.25","543.75","543.75","524.75","13.17K","-2.67%"
"02/27/2023","542.75","542.00","547.00","540.50","5.97K","0.14%"
"02/24/2023","542.00","546.00","547.75","539.00","6.24K","-0.46%"
"02/23/2023","544.50","557.50","559.25","542.75","8.98K","-2.42%"
"02/22/2023","558.00","558.50","559.50","553.00","4.92K","-0.49%"
"02/21/2023","560.75","558.50","563.75","557.50","6.77K","0.58%"
"02/20/2023","557.50","564.75","564.75","555.00","5.47K","-1.24%"
"02/17/2023","564.50","553.00","568.75","548.25","9.07K","2.03%"
"02/16/2023","553.25","551.25","556.75","548.00","7.22K","0.55%"
"02/15/2023","550.25","553.00","553.00","546.25","6.12K","-0.59%"
"02/14/2023","553.50","555.25","560.00","552.00","4.57K","-0.32%"
"02/13/2023","555.25","548.75","560.00","543.75","7.83K","0.86%"
"02/10/2023","550.50","546.25","553.50","542.50","6.44K","0.50%"
"02/09/2023","547.75","554.25","554.25","545.25","6.06K","-1.17%"
"02/08/2023","554.25","552.50","555.50","550.00","6.26K","0.14%"
"02/07/2023","553.50","550.75","555.00","548.50","7.95K","0.68%"
"02/06/2023","549.75","545.25","551.00","538.50","6.04K","0.83%"
"02/03/2023","545.25","542.00","547.75","542.00","5.05K","0.18%"
"02/02/2023","544.25","539.75","549.25","537.50","4.59K","0.60%"
"02/01/2023","541.00","543.50","552.50","537.50","6.58K","-1.95%"
"01/31/2023","551.75","546.25","551.75","539.00","0.41K","-0.18%"
"01/30/2023","552.75","550.00","561.00","550.00","1.60K","1.56%"
"01/27/2023","544.25","546.00","553.25","541.75","0.52K","-0.32%"
"01/26/2023","546.00","529.00","548.75","526.75","1.18K","2.92%"
"01/25/2023","530.50","532.00","533.00","521.00","1.97K","-0.47%"
"01/24/2023","533.00","529.00","540.00","527.25","3.28K","0.71%"
"01/23/2023","529.25","530.00","531.75","520.75","6.92K","-0.70%"
"01/20/2023","533.00","536.00","542.00","529.50","3.83K","-0.70%"
"01/19/2023","536.75","541.50","542.00","527.50","3.86K","-0.32%"
"01/18/2023","538.50","557.75","562.00","537.00","5.25K","-3.19%"
"01/17/2023","556.25","560.00","561.00","554.25","8.49K","-1.33%"
"01/16/2023","563.75","567.00","569.00","562.00","3.08K","-0.53%"
"01/13/2023","566.75","568.50","569.50","561.75","4.84K","-0.40%"
"01/12/2023","569.00","564.25","572.00","561.50","6.78K","0.84%"
"01/11/2023","564.25","561.25","567.75","560.00","7.18K","0.58%"
"01/10/2023","561.00","559.75","563.75","555.75","10.03K","-0.58%"
"01/09/2023","564.25","578.25","579.25","563.00","9.14K","-2.34%"
"01/06/2023","577.75","585.25","586.50","575.75","6.36K","-0.90%"
"01/05/2023","583.00","589.50","594.75","581.75","6.86K","-1.10%"
"01/04/2023","589.50","596.50","596.75","588.25","8.98K","-0.88%"
"01/03/2023","594.75","589.00","596.00","583.25","10.14K","1.88%"
"01/02/2023","583.75","586.50","592.50","582.75","3.12K","-0.09%"
"12/30/2022","584.25","584.25","588.75","577.00","4.57K","0.39%"
"12/29/2022","582.00","578.25","583.75","569.25","4.76K","0.61%"
"12/28/2022","578.50","583.00","584.25","576.75","5.52K","-0.34%"
"12/27/2022","580.50","571.50","586.25","570.25","4.84K","2.43%"
"12/23/2022","566.75","570.25","575.00","565.00","2.66K","-1.22%"
"12/22/2022","573.75","572.25","576.75","570.75","7.13K","0.17%"
"12/21/2022","572.75","558.75","577.00","557.25","7.62K","2.97%"
"12/20/2022","556.25","555.50","558.75","550.50","5.92K","-0.09%"
"12/19/2022","556.75","559.75","562.50","553.00","3.70K","-0.58%"
"12/16/2022","560.00","554.25","562.25","552.00","4.02K","0.27%"
"12/15/2022","558.50","560.00","562.75","556.00","5.83K","-0.62%"
"12/14/2022","562.00","562.50","562.50","555.50","4.45K","-0.22%"
"12/13/2022","563.25","556.00","568.00","556.00","6.55K","1.44%"
"12/12/2022","555.25","560.00","561.50","552.75","7.46K","-1.81%"
"12/09/2022","565.50","570.50","574.25","563.75","4.66K","-1.01%"
"12/08/2022","571.25","570.75","576.50","566.75","6.18K","0.31%"
"12/07/2022","569.50","565.75","573.25","565.75","6.63K","-0.04%"
"12/06/2022","569.75","571.00","572.00","566.50","9.55K","0.35%"
"12/05/2022","567.75","567.25","572.50","565.50","10.52K","0.18%"
"12/02/2022","566.75","580.25","583.50","562.50","12.59K","-3.20%"
"12/01/2022","585.50","592.00","593.50","582.50","9.48K","-2.38%"
"11/30/2022","599.75","588.75","601.00","582.50","13.27K","2.35%"
"11/29/2022","586.00","584.50","590.50","580.00","7.36K","0.30%"
"11/28/2022","584.25","583.75","585.00","575.25","8.59K","-0.97%"
"11/25/2022","590.00","584.50","593.75","581.00","5.81K","0.60%"
"11/24/2022","586.50","589.25","589.50","580.75","6.11K","0.17%"
"11/23/2022","585.50","604.75","606.00","585.00","8.74K","-3.18%"
"11/22/2022","604.75","602.00","607.00","598.75","5.38K","0.29%"
"11/21/2022","603.00","605.75","610.75","599.00","7.58K","-1.19%"
"11/18/2022","610.25","602.75","612.00","602.00","7.99K","1.79%"
"11/17/2022","599.50","609.75","611.25","598.50","8.36K","-2.72%"
"11/16/2022","616.25","615.00","619.25","607.50","7.00K","0.37%"
"11/15/2022","614.00","625.00","625.75","611.00","11.82K","-1.92%"
"11/14/2022","626.00","634.75","636.75","625.00","4.81K","-1.61%"
"11/11/2022","636.25","640.00","641.75","631.50","4.05K","-0.12%"
"11/10/2022","637.00","642.25","646.75","635.25","5.04K","-1.09%"
"11/09/2022","644.00","640.00","647.25","635.00","5.53K","0.39%"
"11/08/2022","641.50","647.75","648.25","636.25","7.72K","-1.12%"
"11/07/2022","648.75","663.75","664.00","646.75","7.34K","-2.41%"
"11/04/2022","664.75","665.50","669.25","661.00","5.98K","0.72%"
"11/03/2022","660.00","658.00","661.50","654.25","5.60K","-0.34%"
"11/02/2022","662.25","672.00","675.00","647.00","12.18K","-1.30%"
"11/01/2022","671.00","666.25","672.25","662.00","7.93K","-0.85%"
"10/31/2022","676.75","659.00","677.25","650.00","0.49K","6.32%"
"10/28/2022","636.50","644.00","650.25","636.50","0.45K","-2.38%"
"10/27/2022","652.00","645.25","659.00","644.25","1.57K","0.97%"
"10/26/2022","645.75","639.00","649.00","637.00","1.62K","1.37%"
"10/25/2022","637.00","646.75","649.50","632.25","1.42K","-1.20%"
"10/24/2022","644.75","624.50","647.25","624.00","2.74K","2.22%"
"10/21/2022","630.75","630.75","636.50","623.00","3.15K","-0.20%"
"10/20/2022","632.00","627.75","637.00","626.50","4.49K","0.68%"
"10/19/2022","627.75","623.00","632.00","620.00","3.44K","0.72%"
"10/18/2022","623.25","617.25","626.25","611.75","9.17K","0.40%"
"10/17/2022","620.75","636.50","637.00","618.00","7.68K","-2.05%"
"10/14/2022","633.75","633.00","638.75","627.00","4.00K","0.00%"
"10/13/2022","633.75","631.25","636.25","620.50","4.88K","0.12%"
"10/12/2022","633.00","631.75","641.25","624.00","7.81K","0.44%"
"10/11/2022","630.25","637.00","640.25","627.00","5.44K","-1.91%"
"10/10/2022","642.50","634.00","644.50","631.50","4.87K","2.07%"
"10/07/2022","629.50","618.00","633.00","616.50","4.94K","2.07%"
"10/06/2022","616.75","633.00","633.00","611.50","4.35K","-2.53%"
"10/05/2022","632.75","641.50","642.00","626.25","4.79K","-2.09%"
"10/04/2022","646.25","629.00","648.50","629.00","9.76K","2.05%"
"10/03/2022","633.25","637.00","639.50","625.25","8.53K","0.04%"
"09/30/2022","633.00","615.00","638.75","612.50","9.70K","3.47%"
"09/29/2022","611.75","607.25","624.75","605.50","7.09K","0.74%"
"09/28/2022","607.25","597.00","610.75","593.50","7.07K","0.75%"
"09/27/2022","602.75","592.00","605.75","591.25","8.80K","2.42%"
"09/26/2022","588.50","599.75","603.50","586.25","6.51K","-3.01%"
"09/23/2022","606.75","601.00","611.50","590.50","6.73K","0.17%"
"09/22/2022","605.75","580.50","611.00","576.50","6.50K","4.44%"
"09/21/2022","580.00","581.75","596.75","575.75","7.26K","0.91%"
"09/20/2022","574.75","570.25","583.75","559.75","7.52K","0.57%"
"09/19/2022","571.50","573.25","574.00","566.50","4.31K","-1.00%"
"09/16/2022","577.25","580.50","582.25","570.00","5.10K","-0.77%"
"09/15/2022","581.75","593.50","597.50","573.75","6.68K","-1.73%"
"09/14/2022","592.00","606.75","607.25","590.00","8.47K","-2.39%"
"09/13/2022","606.50","610.00","623.25","605.00","6.97K","0.29%"
"09/12/2022","604.75","598.00","606.00","592.25","6.23K","1.17%"
"09/09/2022","597.75","604.50","604.50","593.00","4.36K","-0.38%"
"09/08/2022","600.00","604.50","605.50","580.00","9.10K","-1.52%"
"09/07/2022","609.25","607.00","616.75","605.75","4.98K","0.62%"
"09/06/2022","605.50","608.00","614.00","598.50","7.10K","-1.14%"
"09/05/2022","612.50","616.75","619.25","607.00","3.42K","-0.04%"
"09/02/2022","612.75","610.50","620.00","605.75","3.47K","1.28%"
"09/01/2022","605.00","610.50","617.25","602.25","6.78K","-1.87%"
"08/31/2022","616.50","603.25","620.00","600.00","6.69K","2.37%"
"08/30/2022","602.25","614.00","616.25","600.75","7.27K","-3.02%"
"08/29/2022","621.00","625.75","635.00","618.00","4.98K","-1.31%"
"08/26/2022","629.25","622.25","630.75","619.00","4.24K","0.88%"
"08/25/2022","623.75","635.00","635.25","620.50","5.06K","-1.50%"
"08/24/2022","633.25","636.50","640.75","629.25","6.13K","-0.35%"
"08/23/2022","635.50","625.50","638.00","611.50","8.54K","2.05%"
"08/22/2022","622.75","595.25","629.25","594.50","8.41K","3.53%"
"08/19/2022","601.50","602.00","605.75","593.00","5.82K","-0.41%"
"08/18/2022","604.00","610.00","612.75","594.00","6.00K","-1.79%"
"08/17/2022","615.00","625.75","627.50","605.00","6.32K","-1.52%"
"08/16/2022","624.50","629.00","632.50","620.50","5.83K","-1.23%"
"08/15/2022","632.25","648.50","650.50","629.25","6.31K","-3.66%"
"08/12/2022","656.25","663.00","672.00","652.50","6.68K","-0.57%"
"08/11/2022","660.00","657.00","665.75","654.50","4.38K","0.15%"
"08/10/2022","659.00","658.75","660.50","642.75","5.30K","-0.19%"
"08/09/2022","660.25","659.50","662.00","652.00","5.27K","0.69%"
"08/08/2022","655.75","658.25","663.25","648.50","4.44K","0.38%"
"08/05/2022","653.25","652.00","654.50","638.00","5.40K","0.73%"
"08/04/2022","648.50","635.75","652.50","622.25","10.65K","2.45%"
"08/03/2022","633.00","658.25","673.75","628.00","6.36K","-3.62%"
"08/02/2022","656.75","642.00","659.25","639.50","9.33K","0.84%"
"08/01/2022","651.25","685.00","689.00","648.00","6.61K","-3.63%"
"07/29/2022","675.75","689.00","700.00","670.50","0.03K","-2.07%"
"07/28/2022","690.00","670.50","690.00","665.75","0.79K","3.95%"
"07/27/2022","663.75","644.25","668.00","644.25","0.77K","3.43%"
"07/26/2022","641.75","629.50","642.00","622.25","0.79K","2.48%"
"07/25/2022","626.25","636.00","636.00","621.75","1.62K","-1.14%"
"07/22/2022","633.50","613.25","638.50","608.50","3.71K","1.56%"
"07/21/2022","623.75","625.50","626.50","600.75","4.65K","-0.99%"
"07/20/2022","630.00","661.00","661.00","622.75","3.80K","-4.36%"
"07/19/2022","658.75","671.75","671.75","654.25","6.02K","-2.34%"
"07/18/2022","674.50","676.50","686.00","665.00","4.58K","-0.11%"
"07/15/2022","675.25","665.50","683.50","659.25","4.57K","0.90%"
"07/14/2022","669.25","663.00","675.00","657.00","4.51K","0.11%"
"07/13/2022","668.50","678.25","682.50","656.75","5.65K","-0.96%"
"07/12/2022","675.00","693.25","693.25","672.50","5.72K","-3.30%"
"07/11/2022","698.00","701.50","711.50","696.75","4.37K","0.65%"
"07/08/2022","693.50","692.50","704.25","684.75","4.73K","0.51%"
"07/07/2022","690.00","695.00","716.00","688.50","5.60K","1.02%"
"07/06/2022","683.00","658.25","684.50","655.00","6.43K","2.98%"
"07/05/2022","663.25","660.00","682.00","653.00","6.32K","-0.30%"
"07/04/2022","665.25","664.00","667.00","653.50","5.51K","-0.60%"
"07/01/2022","669.25","679.25","701.25","666.50","6.47K","-3.57%"
"06/30/2022","694.00","697.00","714.00","690.25","6.96K","-0.75%"
"06/29/2022","699.25","684.50","702.25","678.75","4.44K","2.30%"
"06/28/2022","683.50","691.25","700.50","678.75","5.06K","0.29%"
"06/27/2022","681.50","694.75","701.75","676.00","5.58K","-2.15%"
"06/24/2022","696.50","652.50","700.00","639.00","9.25K","5.25%"
"06/23/2022","661.75","687.25","687.25","657.00","7.85K","-4.75%"
"06/22/2022","694.75","707.00","709.50","687.00","9.24K","-3.47%"
"06/21/2022","719.75","735.25","738.00","711.25","7.12K","-2.70%"
"06/20/2022","739.75","757.75","757.75","738.25","3.52K","-3.52%"
"06/17/2022","766.75","760.00","771.75","756.50","3.04K","1.19%"
"06/16/2022","757.75","753.75","762.50","750.00","2.55K","0.50%"
"06/15/2022","754.00","761.00","770.00","752.75","4.12K","-1.95%"
"06/14/2022","769.00","764.00","772.50","762.00","4.63K","0.98%"
"06/13/2022","761.50","774.25","780.50","759.50","4.29K","-2.99%"
"06/10/2022","785.00","775.50","786.00","763.25","4.80K","0.61%"
"06/09/2022","780.25","785.50","785.50","767.75","5.59K","-1.36%"
"06/08/2022","791.00","788.25","793.75","782.50","3.74K","1.05%"
"06/07/2022","782.75","803.25","804.50","780.00","4.21K","-2.70%"
"06/06/2022","804.50","782.75","810.25","780.50","4.16K","3.71%"
"06/03/2022","775.75","798.50","803.50","775.00","5.90K","-2.64%"
"06/02/2022","796.75","796.75","798.75","778.75","5.22K","0.00%"
"06/01/2022","796.75","806.50","809.75","785.00","6.60K","-1.85%"
"05/31/2022","811.75","819.00","827.25","808.00","3.80K","-0.37%"
"05/30/2022","814.75","832.00","836.75","804.50","1.95K","-1.63%"
"05/27/2022","828.25","829.25","838.25","823.00","2.98K","-0.27%"
"05/26/2022","830.50","801.75","839.00","795.25","2.87K","3.78%"
"05/25/2022","800.25","815.25","815.25","799.25","6.36K","-2.02%"
"05/24/2022","816.75","820.25","829.25","814.50","5.26K","-0.52%"
"05/23/2022","821.00","830.00","848.75","819.25","2.19K","-1.08%"
"05/20/2022","830.00","827.50","836.75","818.75","2.77K","0.64%"
"05/19/2022","824.75","828.50","834.00","806.50","5.39K","-0.78%"
"05/18/2022","831.25","876.75","877.25","827.25","4.98K","-5.11%"
"05/17/2022","876.00","874.00","880.00","867.75","2.76K","-0.40%"
"05/16/2022","879.50","873.00","884.25","873.00","2.27K","1.03%"
"05/13/2022","870.50","850.75","875.25","843.00","4.27K","2.59%"
"05/12/2022","848.50","842.00","851.00","836.00","2.62K","-0.09%"
"05/11/2022","849.25","857.50","858.00","845.75","3.03K","-0.23%"
"05/10/2022","851.25","851.00","856.00","841.25","2.50K","0.56%"
"05/09/2022","846.50","839.25","855.00","835.00","3.15K","0.53%"
"05/06/2022","842.00","848.00","860.50","837.00","3.18K","-1.46%"
"05/05/2022","854.50","837.50","856.50","836.00","3.84K","2.27%"
"05/04/2022","835.50","816.75","836.75","816.75","3.00K","2.14%"
"05/03/2022","818.00","813.75","826.50","804.00","4.50K","0.49%"
"05/02/2022","814.00","852.00","852.50","806.00","7.14K","-18.42%"
"04/29/2022","997.75","1,017.00","1,050.00","991.00","0.71K","-2.68%"
"04/28/2022","1,025.25","1,045.75","1,050.00","1,000.00","1.20K","-1.89%"
"04/27/2022","1,045.00","1,055.00","1,066.00","1,042.75","1.29K","-1.39%"
"04/26/2022","1,059.75","1,076.00","1,090.00","1,057.00","2.67K","-0.52%"
