"Date","Price","Open","High","Low","Vol.","Change %"
"04/07/2023","1,492.50","1,492.50","1,492.50","1,492.50","","0.00%"
"04/06/2023","1,492.50","1,510.00","1,510.25","1,483.25","115.78K","-1.22%"
"04/05/2023","1,511.00","1,517.50","1,527.00","1,506.50","124.12K","-0.43%"
"04/04/2023","1,517.50","1,520.00","1,523.75","1,505.50","112.29K","-0.30%"
"04/03/2023","1,522.00","1,510.00","1,527.75","1,509.75","121.61K","1.10%"
"03/31/2023","1,505.50","1,473.25","1,513.75","1,468.00","167.86K","2.10%"
"03/30/2023","1,474.50","1,476.50","1,483.50","1,471.00","110.08K","-0.19%"
"03/29/2023","1,477.25","1,466.00","1,479.75","1,462.50","106.00K","0.65%"
"03/28/2023","1,467.75","1,441.50","1,469.75","1,439.75","122.63K","1.77%"
"03/27/2023","1,442.25","1,428.75","1,445.50","1,423.25","98.10K","0.98%"
"03/24/2023","1,428.25","1,419.50","1,432.00","1,405.00","143.04K","0.62%"
"03/23/2023","1,419.50","1,450.00","1,454.25","1,415.25","157.57K","-2.00%"
"03/22/2023","1,448.50","1,467.75","1,472.00","1,443.25","141.74K","-1.26%"
"03/21/2023","1,467.00","1,483.75","1,497.00","1,465.00","101.49K","-1.28%"
"03/20/2023","1,486.00","1,473.00","1,487.75","1,462.00","122.78K","0.64%"
"03/17/2023","1,476.50","1,492.50","1,498.00","1,470.00","119.47K","-1.01%"
"03/16/2023","1,491.50","1,489.25","1,498.00","1,478.00","107.04K","0.15%"
"03/15/2023","1,489.25","1,494.00","1,500.00","1,480.00","115.25K","-0.70%"
"03/14/2023","1,499.75","1,501.00","1,502.50","1,499.75","0.04K","-0.02%"
"03/13/2023","1,500.00","1,521.75","1,524.75","1,500.50","0.14K","-0.86%"
"03/10/2023","1,513.00","1,515.00","1,521.75","1,511.00","0.47K","0.15%"
"03/09/2023","1,510.75","1,517.50","1,528.75","1,505.50","","-0.49%"
"03/08/2023","1,518.25","1,514.50","1,533.50","1,511.00","","0.13%"
"03/07/2023","1,516.25","1,528.50","1,531.00","1,513.00","","-0.80%"
"03/06/2023","1,528.50","1,520.00","1,538.50","1,510.75","","0.64%"
"03/03/2023","1,518.75","1,509.25","1,525.00","1,507.25","","0.63%"
"03/02/2023","1,509.25","1,494.50","1,514.75","1,489.50","","1.00%"
"03/01/2023","1,494.25","1,481.50","1,498.25","1,480.25","","1.03%"
"02/28/2023","1,479.00","1,512.50","1,513.25","1,477.75","162.74K","-2.23%"
"02/27/2023","1,512.75","1,519.50","1,524.62","1,508.38","","-1.06%"
"02/24/2023","1,529.00","1,536.25","1,544.25","1,526.00","60.07K","-0.34%"
"02/23/2023","1,534.25","1,539.75","1,545.25","1,532.75","85.55K","-0.34%"
"02/22/2023","1,539.50","1,546.75","1,554.00","1,538.00","90.52K","-0.60%"
"02/21/2023","1,548.75","1,536.50","1,549.00","1,535.00","115.70K","1.56%"
"02/19/2023","1,525.00","1,526.00","1,526.00","1,525.00","","-0.15%"
"02/17/2023","1,527.25","1,526.00","1,533.25","1,524.25","93.64K","0.05%"
"02/16/2023","1,526.50","1,525.25","1,532.25","1,520.50","115.38K","0.05%"
"02/15/2023","1,525.75","1,536.50","1,537.00","1,516.50","132.12K","-0.76%"
"02/14/2023","1,537.50","1,542.00","1,544.75","1,532.75","115.53K","-0.34%"
"02/13/2023","1,542.75","1,542.00","1,555.50","1,537.00","162.41K","0.02%"
"02/10/2023","1,542.50","1,518.00","1,543.25","1,515.50","173.80K","1.53%"
"02/09/2023","1,519.25","1,518.50","1,533.75","1,512.00","189.47K","-0.03%"
"02/08/2023","1,519.75","1,516.00","1,527.75","1,505.75","177.79K","0.30%"
"02/07/2023","1,515.25","1,521.00","1,530.50","1,511.00","164.24K","-0.39%"
"02/06/2023","1,521.25","1,532.00","1,535.50","1,516.75","131.71K","-0.70%"
"02/03/2023","1,532.00","1,533.50","1,539.75","1,524.75","101.44K","-0.15%"
"02/02/2023","1,534.25","1,522.75","1,537.75","1,522.50","99.74K","0.92%"
"02/01/2023","1,520.25","1,537.50","1,542.75","1,510.75","129.98K","-1.15%"
"01/31/2023","1,538.00","1,533.50","1,543.75","1,524.50","126.43K","0.18%"
"01/30/2023","1,535.25","1,516.25","1,538.00","1,516.25","123.62K","1.71%"
"01/27/2023","1,509.50","1,521.75","1,527.00","1,506.50","101.76K","-0.92%"
"01/26/2023","1,523.50","1,506.50","1,526.25","1,500.00","123.25K","1.40%"
"01/25/2023","1,502.50","1,488.25","1,504.75","1,478.25","119.10K","0.94%"
"01/24/2023","1,488.50","1,491.50","1,506.50","1,487.00","129.46K","-0.12%"
"01/23/2023","1,490.25","1,500.00","1,503.00","1,479.75","134.89K","-1.08%"
"01/20/2023","1,506.50","1,514.25","1,521.75","1,504.00","98.92K","-0.54%"
"01/19/2023","1,514.75","1,523.50","1,528.50","1,509.00","124.40K","-0.64%"
"01/18/2023","1,524.50","1,537.00","1,548.50","1,511.25","133.37K","-0.99%"
"01/17/2023","1,539.75","1,518.75","1,541.00","1,512.50","118.31K","0.10%"
"01/13/2023","1,538.25","1,525.00","1,536.00","1,525.00","0.30K","0.57%"
"01/12/2023","1,529.50","1,511.50","1,541.75","1,511.50","0.49K","0.96%"
"01/11/2023","1,515.00","1,515.25","1,520.50","1,510.00","0.62K","0.33%"
"01/10/2023","1,510.00","1,501.50","1,518.50","1,501.50","0.35K","0.43%"
"01/09/2023","1,503.50","1,506.00","1,513.00","1,502.00","0.45K","0.13%"
"01/06/2023","1,501.50","1,471.75","1,503.25","1,471.75","2.02K","2.37%"
"01/05/2023","1,466.75","1,481.25","1,481.25","1,462.00","1.17K","-0.78%"
"01/04/2023","1,478.25","1,491.75","1,496.25","1,477.25","2.20K","-0.61%"
"01/03/2023","1,487.25","1,519.25","1,523.25","1,485.00","2.95K","-2.41%"
"12/30/2022","1,524.00","1,515.50","1,537.50","1,514.25","","0.51%"
"12/29/2022","1,516.25","1,513.00","1,524.25","1,509.00","","0.13%"
"12/28/2022","1,514.25","1,490.25","1,517.50","1,489.50","","1.70%"
"12/27/2022","1,489.00","1,495.75","1,522.75","1,485.00","","0.68%"
"12/23/2022","1,479.00","1,468.75","1,484.00","1,466.25","52.84K","0.77%"
"12/22/2022","1,467.75","1,480.00","1,484.00","1,463.50","75.91K","-0.89%"
"12/21/2022","1,481.00","1,477.00","1,489.00","1,475.25","84.79K","0.17%"
"12/20/2022","1,478.50","1,461.75","1,486.75","1,460.25","111.70K","1.22%"
"12/19/2022","1,460.75","1,470.00","1,476.00","1,460.00","101.72K","-1.30%"
"12/16/2022","1,480.00","1,473.50","1,486.00","1,465.50","69.33K","0.44%"
"12/15/2022","1,473.50","1,481.00","1,486.00","1,468.00","97.51K","-0.59%"
"12/14/2022","1,482.25","1,479.50","1,487.00","1,468.00","112.12K","0.17%"
"12/13/2022","1,479.75","1,461.25","1,487.75","1,460.75","145.78K","1.32%"
"12/12/2022","1,460.50","1,483.50","1,483.50","1,457.75","125.86K","-1.57%"
"12/09/2022","1,483.75","1,484.25","1,492.75","1,477.75","96.09K","-0.17%"
"12/08/2022","1,486.25","1,471.00","1,492.25","1,468.00","141.92K","0.97%"
"12/07/2022","1,472.00","1,456.00","1,478.00","1,455.75","145.11K","1.17%"
"12/06/2022","1,455.00","1,437.50","1,472.50","1,437.00","126.97K","1.20%"
"12/05/2022","1,437.75","1,440.50","1,451.00","1,435.25","82.71K","-0.05%"
"12/02/2022","1,438.50","1,432.00","1,443.00","1,425.50","91.65K","0.61%"
"12/01/2022","1,429.75","1,466.00","1,469.75","1,425.25","134.07K","-2.71%"
"11/30/2022","1,469.50","1,457.25","1,478.50","1,457.25","93.20K","0.69%"
"11/29/2022","1,459.50","1,454.75","1,468.50","1,449.00","91.12K","0.15%"
"11/28/2022","1,457.25","1,428.25","1,461.75","1,424.00","102.36K","1.46%"
"11/25/2022","1,436.25","1,436.75","1,448.00","1,431.00","41.57K","0.02%"
"11/23/2022","1,436.00","1,431.50","1,441.00","1,422.25","67.12K","0.44%"
"11/22/2022","1,429.75","1,436.00","1,443.50","1,428.25","69.27K","-0.45%"
"11/21/2022","1,436.25","1,426.38","1,437.88","1,417.25","","0.56%"
"11/18/2022","1,428.25","1,419.00","1,430.75","1,412.25","","0.79%"
"11/17/2022","1,417.00","1,430.00","1,431.75","1,406.75","88.31K","-0.86%"
"11/16/2022","1,429.25","1,454.75","1,455.00","1,423.25","","-1.92%"
"11/15/2022","1,457.25","1,440.00","1,464.75","1,432.50","","1.16%"
"11/14/2022","1,440.50","1,449.25","1,455.25","1,434.25","","-0.78%"
"11/11/2022","1,451.88","1,424.62","1,458.62","1,424.62","","2.09%"
"11/10/2022","1,422.12","1,453.88","1,458.88","1,421.00","","-2.02%"
"11/09/2022","1,451.50","1,445.12","1,457.38","1,434.88","","0.31%"
"11/08/2022","1,447.00","1,451.62","1,453.75","1,440.50","","-0.22%"
"11/07/2022","1,450.25","1,455.00","1,469.00","1,447.00","","-0.82%"
"11/04/2022","1,462.25","1,436.25","1,465.50","1,431.50","","1.76%"
"11/03/2022","1,437.00","1,453.00","1,453.50","1,428.00","","-1.17%"
"11/02/2022","1,454.00","1,446.00","1,457.75","1,431.00","","0.43%"
"11/01/2022","1,447.75","1,417.00","1,449.00","1,414.25","","1.99%"
"10/31/2022","1,419.50","1,415.00","1,424.00","1,397.75","","2.29%"
"10/28/2022","1,387.75","1,382.00","1,390.75","1,370.00","","0.40%"
"10/27/2022","1,382.25","1,381.25","1,394.75","1,378.25","","0.04%"
"10/26/2022","1,381.75","1,381.50","1,397.75","1,378.75","","-0.02%"
"10/25/2022","1,382.00","1,372.00","1,386.50","1,366.00","98.75K","0.73%"
"10/24/2022","1,372.00","1,393.00","1,393.00","1,368.25","","-1.68%"
"10/21/2022","1,395.50","1,390.25","1,398.50","1,375.50","","0.43%"
"10/20/2022","1,389.50","1,370.62","1,396.38","1,370.25","","1.24%"
"10/19/2022","1,372.50","1,371.75","1,378.50","1,357.00","","0.04%"
"10/18/2022","1,372.00","1,383.00","1,390.00","1,364.25","143.27K","-0.96%"
"10/17/2022","1,385.25","1,381.50","1,395.00","1,376.25","","0.11%"
"10/14/2022","1,383.75","1,394.00","1,410.00","1,382.75","","-0.86%"
"10/13/2022","1,395.75","1,394.50","1,405.00","1,378.75","","0.02%"
"10/12/2022","1,395.50","1,371.88","1,410.00","1,367.50","","1.40%"
"10/11/2022","1,376.25","1,373.25","1,385.25","1,365.25","","0.16%"
"10/10/2022","1,374.00","1,367.00","1,398.75","1,366.50","","0.51%"
"10/07/2022","1,367.00","1,358.00","1,373.50","1,350.75","","0.66%"
"10/06/2022","1,358.00","1,369.50","1,376.75","1,350.00","","-0.86%"
"10/05/2022","1,369.75","1,382.75","1,385.25","1,362.50","","-0.99%"
"10/04/2022","1,383.50","1,373.75","1,395.00","1,371.75","","0.76%"
"10/03/2022","1,373.12","1,362.38","1,376.38","1,361.25","","0.61%"
"09/30/2022","1,364.75","1,410.50","1,425.75","1,363.25","","-3.26%"
"09/29/2022","1,410.75","1,408.75","1,423.75","1,403.25","157.47K","0.14%"
"09/28/2022","1,408.75","1,409.00","1,412.50","1,390.75","","0.05%"
"09/27/2022","1,408.00","1,411.25","1,437.25","1,407.00","","-0.19%"
"09/26/2022","1,410.75","1,423.88","1,433.62","1,408.25","","-1.00%"
"09/25/2022","1,425.00","1,425.00","1,425.00","1,425.00","","-0.05%"
"09/23/2022","1,425.75","1,452.75","1,455.88","1,420.50","","-1.88%"
"09/22/2022","1,453.00","1,456.00","1,475.88","1,449.00","","-0.56%"
"09/21/2022","1,461.25","1,476.50","1,488.75","1,459.50","","-1.18%"
"09/20/2022","1,478.75","1,461.75","1,485.50","1,450.75","","1.20%"
"09/19/2022","1,461.25","1,446.00","1,465.75","1,438.25","","0.88%"
"09/16/2022","1,448.50","1,449.00","1,455.00","1,433.75","","-0.21%"
"09/15/2022","1,451.50","1,456.00","1,468.50","1,444.00","","-0.24%"
"09/14/2022","1,455.00","1,475.00","1,489.50","1,453.50","","-1.61%"
"09/13/2022","1,478.75","1,486.50","1,508.75","1,475.75","","-0.64%"
"09/12/2022","1,488.25","1,409.00","1,490.25","1,402.25","","5.38%"
"09/09/2022","1,412.25","1,388.25","1,415.75","1,387.25","","1.89%"
"09/08/2022","1,386.00","1,384.00","1,397.25","1,373.00","","0.18%"
"09/07/2022","1,383.50","1,398.50","1,432.25","1,380.75","","-1.09%"
"09/06/2022","1,398.75","1,415.00","1,423.00","1,392.25","","-1.31%"
"09/05/2022","1,417.25","1,426.25","1,426.25","1,417.25","","-0.23%"
"09/02/2022","1,420.50","1,395.00","1,422.00","1,391.75","66.35K","2.01%"
"09/01/2022","1,392.50","1,421.62","1,432.50","1,390.00","","-2.11%"
"08/31/2022","1,422.50","1,432.00","1,442.50","1,416.00","","-0.70%"
"08/30/2022","1,432.50","1,437.75","1,440.00","1,408.25","","-0.37%"
"08/29/2022","1,437.75","1,458.00","1,460.75","1,432.00","","-1.61%"
"08/26/2022","1,461.25","1,430.00","1,464.75","1,426.50","","2.10%"
"08/25/2022","1,431.25","1,456.75","1,467.00","1,428.50","","-1.77%"
"08/24/2022","1,457.00","1,461.50","1,484.50","1,447.50","","-0.21%"
"08/23/2022","1,460.12","1,433.75","1,474.62","1,431.25","","1.73%"
"08/22/2022","1,435.25","1,398.00","1,438.50","1,393.00","","2.23%"
"08/19/2022","1,404.00","1,405.75","1,410.00","1,386.25","","-0.09%"
"08/18/2022","1,405.25","1,390.00","1,413.00","1,376.50","","1.10%"
"08/17/2022","1,390.00","1,382.50","1,400.00","1,379.00","71.05K","0.62%"
"08/16/2022","1,381.38","1,408.00","1,413.75","1,376.00","","-2.19%"
"08/15/2022","1,412.25","1,441.75","1,443.75","1,386.00","","-2.89%"
"08/12/2022","1,454.25","1,448.00","1,464.75","1,415.25","","0.40%"
"08/11/2022","1,448.50","1,425.50","1,453.75","1,418.25","83.43K","1.45%"
"08/10/2022","1,427.75","1,428.50","1,454.75","1,422.00","100.44K","-0.07%"
"08/09/2022","1,428.75","1,410.00","1,438.50","1,408.75","90.77K","2.05%"
"08/08/2022","1,400.00","1,398.50","1,421.00","1,391.25","73.16K","-0.62%"
"08/05/2022","1,408.75","1,416.00","1,428.75","1,392.75","98.78K","-0.63%"
"08/04/2022","1,417.75","1,368.75","1,424.00","1,359.50","105.46K","3.50%"
"08/03/2022","1,369.75","1,375.75","1,406.25","1,356.00","95.64K","-1.21%"
"08/02/2022","1,386.50","1,396.75","1,408.00","1,377.25","109.06K","-1.39%"
"08/01/2022","1,406.00","1,477.50","1,481.00","1,395.50","125.02K","-4.26%"
"07/29/2022","1,468.50","1,440.50","1,489.00","1,435.50","121.32K","1.94%"
"07/28/2022","1,440.50","1,413.25","1,446.75","1,412.50","100.20K","2.16%"
"07/27/2022","1,410.00","1,383.00","1,416.50","1,371.75","108.14K","1.90%"
"07/26/2022","1,383.75","1,359.75","1,387.50","1,358.25","99.87K","2.80%"
"07/25/2022","1,346.00","1,335.00","1,349.25","1,314.50","86.71K","2.30%"
"07/22/2022","1,315.75","1,303.50","1,333.00","1,288.50","93.41K","1.09%"
"07/21/2022","1,301.50","1,334.00","1,341.75","1,294.75","89.38K","-2.31%"
"07/20/2022","1,332.25","1,354.00","1,356.25","1,327.75","83.22K","-1.91%"
